player_name,Pos,salary,FG_per_game,x3P_game,x2P_game,FT_per_game,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,player_poss,exp_points
Mario Hezonja,SF,6500000,33.34679202099553,7.33280243393619,26.013989587059342,15.189376470296395,4.888534955957461,36.83860270382229,41.72713765977975,15.363967004437733,9.951660446056259,1.396724273130703,15.363967004437733,574.16,91.13291784342066
Markieff Morris,PF,9173294,39.51756941495028,13.17252313831676,26.34504627663352,13.753663865007207,11.816528109372388,39.51756941495028,51.33409752432267,15.303372469515061,6.973688720285344,4.261698662396599,10.460533080428016,517.48,111.74296323376689
Marvin Bagley,PF,7314960,47.12454149773166,3.971169227336938,43.153372270394726,23.959387671599526,21.444313827619467,40.90304304157046,62.34735686918993,8.207083069829672,4.368286150070632,7.809966147095978,12.972486142633997,757.28,122.51053273433581
Marvin Williams,PF,14087500,41.71478390792385,21.23661726221578,20.478166645708075,10.011548137901725,11.528449370917139,50.20943081281017,61.737880183727306,13.955491343741798,10.769998754409432,9.253097521394018,7.129435795172441,660.84,124.30978206886502
Mason Plumlee,C,12917808,53.586142339914154,0.409054521678734,53.17708781823542,22.702525953169737,33.746998038495555,73.42528664133276,107.17228467982831,49.700124383966184,13.498799215398222,15.544071823791892,25.770434865760244,490.12,139.71767208024562
Mikal Bridges,SF,3557400,38.57212691914221,16.7358401921898,21.836286726952405,15.141950650076485,8.92578143583456,33.152902475956935,42.078683911791494,27.574289078560337,20.561175093261753,6.056780260030594,11.1572267947932,628.92,113.11925276938553
Mike Conley,PG,30521115,35.37203417046129,11.189112849839795,24.182921320621492,24.760423919322903,2.887512993507044,14.365377142697543,17.252890136204588,32.41233335211657,6.7856555347415535,1.5881321464288742,9.384417228897894,1388.64,100.10858536461957
Mike Scott,PF,4320500,38.668275582924345,23.246999011162853,15.421276571761496,5.0637027549067595,9.897237202772303,53.62921554060341,63.526452743375714,15.19110826472028,5.984375983071625,2.9921879915358125,10.127405509813519,435.52,118.59887852578098
Miles Bridges,SF,3206640,45.00562164994688,12.343313954626781,32.6623076953201,11.014033990282359,12.72310823015376,48.613667267453174,61.336775497606936,18.04022808753145,10.444342576991893,9.304959750410958,9.494856888174448,527.88,125.13639528977315
Monte Morris,PG,1349383,45.96104602800849,12.486526955586122,33.47451907242237,8.63430055439466,4.649238760058663,21.12082750998078,25.770066270039443,39.45211176392637,9.696983699550925,0.5313415725781329,6.9074404435157275,754.64,128.29410073018346
Montrezl Harrell,C,6000000,53.75640762855979,0.29536487707999887,53.461042751479795,26.189019101093233,18.115712460906597,34.557690618359864,52.673403079266464,15.949703362319939,6.990302090893306,10.83004549293329,12.99605459151995,1018.16,136.16261616473648
Myles Turner,C,3294994,43.91347229939178,8.782694459878355,35.13077783951342,17.10314184292101,11.671738690101499,49.69156075983807,61.36329944993957,13.28960345902646,6.933706152535544,22.996792072576223,11.556176920892574,867.44,119.01033422552574
Nemanja Bjelica,PF,6500000,48.2132907252671,17.4858061433187,30.7274845819484,11.883557573129215,21.220638523445025,54.155069511831705,75.37570803527673,24.95547090357135,9.167315842128252,9.506846058503372,13.920738871379937,590.48,138.40441043648372
Nicolas Batum,SF,24000000,39.18884661273164,17.968008723623992,21.22083788910765,11.927040273440065,10.997660511873306,49.41202398996598,60.40968450183929,38.25946685116488,10.997660511873306,6.660554957895101,18.122905350551786,647.16,116.96878421205818
Nikola Jokic,C,25467250,44.71759100492133,6.025259826961803,38.69233117795953,20.97951915652965,16.55131615117218,46.24205433463456,62.79337048580674,42.10422529684151,7.840097124239454,3.992642054010833,18.003185988994304,1380.88,120.79266591534247
Nikola Mirotic,PF,12500000,40.813279146121104,19.892186474580036,20.92109267154107,18.005858446818134,10.289061969610364,47.84413815868819,58.133200128298554,9.431640138809499,5.316015350965354,5.830468449445872,8.23124957568829,584.56,120.48677028365329
Nikola Vucevic,C,12750000,50.594920841898485,6.062729458943613,44.53219138295487,12.919387775606033,16.167278557182968,53.12105811645832,69.2883366736413,22.15783266542487,5.846203406838484,6.423606212452161,11.475880761571839,1388.88,134.1428215530361
Noah Vonleh,PF,1621415,42.90439277995254,9.534309506656118,33.370083273296416,23.006703374757155,23.421238570698726,86.01605315787586,109.43729172857458,26.73752013823129,9.534309506656118,10.570647496510045,18.239548621429098,483.64,119.37117573478716
Norman Powell,SG,9367200,40.13875499780078,14.142152019950535,25.996602977850248,12.894315077013722,3.3275651811648315,25.580657330204644,28.908222511369473,18.92552696787498,8.110940129089277,2.7036467096964256,13.518233548482128,482,113.81102988683237
OG Anunoby,SF,1952760,42.832845096932076,15.681970609259285,27.15087448767279,8.426133461691556,13.575437243836395,32.5342375326424,46.10967477647879,11.000785352763977,10.76672608993921,5.14930378214484,12.8732594553621,428.28,121.69508860541262
Otto Porter,SF,26011913,43.04927528394602,14.97366096832905,28.075614315616967,11.230245726246787,7.774785502786237,37.43415242082263,45.208937923608865,17.27730111730275,11.806155763490212,4.463302788636543,9.358538105205657,696.24,122.06221150791349
Pascal Siakam,PF,1544951,46.96001883043696,7.148056816193679,39.81196201424328,21.444170448581037,11.219734749468559,38.45473603648498,49.674470785953545,22.439469498937118,6.605166425090362,4.7050500562287505,13.934186704985146,1107.88,125.55283398966277
Patrick Beverley,PG,5027028,36.00518923576717,20.786501002092386,15.218688233674785,17.817000858936332,14.105125679991263,57.90525279154308,72.01037847153434,55.67812768417604,12.434781849465981,7.980531634731899,15.775469510516544,540.12,113.0528457442652
Patrick Mills,PG,11571429,36.366616200908936,20.50458147498057,15.862034725928364,11.348447608794277,3.095031166034803,20.37562184306245,23.470653009097255,31.595109819938614,6.319021963987723,1.289596319181168,11.993245768384861,777.32,110.69196391222181
Paul George,SF,30560700,36.314680808255545,14.998425454046139,21.31625535420941,23.268105242064728,5.393269426968645,26.86361819337716,32.25688762034581,16.33390169310504,8.731960024615903,1.7463920049231805,10.529716500272118,1951.6,104.93296297289507
Paul Millsap,PF,29230769,45.04607311124562,8.113888945503868,36.932184165741745,25.32092929545173,21.40387945969124,49.242912220989,70.64679168068024,19.72514381579389,11.61125487029002,7.554310397538085,13.289990514187371,716.56,121.9633828488986
PJ Tucker,PF,7959537,42.2647069498457,29.809889925978126,12.454817023867573,8.37127045866509,24.705456719475023,73.09548351712445,97.80094023659947,19.60102351297192,26.95140733033639,7.962915802144843,12.863171680387822,490.96,134.39131039307713
Quinn Cook,PG,1544951,42.74214493112715,16.971145781476956,25.77099914965019,4.190406365796779,4.6094470023764575,28.28524296912826,32.89468997150472,24.30435692162132,4.190406365796779,0.6285609548695169,10.476015914491947,478.44,123.21561110354502
Rajon Rondo,PG,9000000,32.43566986438382,9.452680931906142,22.982988932477678,4.26297375360473,6.301787287937428,38.73745715232125,45.03924444025868,68.02223337273635,10.564761041542159,1.2974267945753528,23.539028987295687,540.84,94.6435532877546
Reggie Bullock,SG,2500000,36.416830909304096,21.998738671742885,14.418092237561215,10.850729209711018,3.270082775529348,22.444659050224157,25.714741825753507,19.17457627469481,5.945605046416996,1.7836815139250988,9.661608200427619,674.4,111.2468612135414
Reggie Jackson,PG,17043478,35.25738481578386,13.911077002146012,21.346307813637846,16.309538554240152,3.59769232814121,13.671230846936599,17.26892317507781,27.502359130679473,4.39717951217259,0.719538465628242,11.832410323664424,1253.84,101.80371362034883
Ricky Rubio,PG,14800000,30.2579051071954,8.1029644185370735,22.154940688658325,20.000988121705433,3.3847826052116887,21.539525669528928,24.924308274740618,42.66877465963826,9.33379445679587,1.0256916985489966,18.462450573881938,977.32,85.68732827674201
Robert Covington,SF,10464092,37.21889891680342,20.27952825595058,16.939370660852838,16.223622604760465,6.680315190195485,39.36614308508054,46.046458275276024,10.974803526749726,17.65511871694521,11.21338621211385,11.21338621211385,420.16,111.68359108608983
Robin Lopez,C,14357750,55.90299737508719,1.2872400711368759,54.61575730395031,16.366338047311707,25.74480142273752,26.848150055140557,52.592951477878074,16.366338047311707,2.0228058260722337,14.343532221239474,17.653578118448586,545.12,142.38238117091504
Rodions Kurucs,SF,1690000,39.66671763572185,11.389453578573601,28.27726405714825,14.138632028574126,10.996713800002098,37.310278964292834,48.30699276429493,10.21123424285909,8.051165460715822,4.909247232143794,15.120481475002885,510.48,110.1287404981324
Rodney Hood,SG,3472887,38.05372740004737,10.946962676725956,27.10676472332142,17.853974841803048,3.2580246061684397,17.20236992056936,20.4603945267378,16.420444015088936,7.688938070557517,1.563851810960851,7.167654133570567,769.2,105.47708618383072
Rodney McGruder,SG,1544951,37.539622294760896,15.944248178957587,21.595374115803313,10.494948168427777,12.10955557895513,35.92501488423355,48.03457046318868,22.604503747382907,7.265733347373077,2.421911115791026,12.916859284218804,496.68,109.65889042536458
Rondae Hollis-Jefferson,SF,2470356,36.28570950647598,1.632856927791419,34.652852578684566,21.40856860882083,15.058569445187533,41.18428028985024,56.24284973503777,17.41714056310847,7.982856091424716,4.898570783374257,12.337141232201834,552.52,94.06452016208584
Royce O'Neale,SF,1378242,39.90327458352608,16.646764856931124,23.256509726594953,7.833771697379353,5.385718041948305,64.38381113783656,69.76952917978485,30.35586532734499,13.219489739327658,5.875328773034514,17.136375588017334,409.48,117.26941342264703
Rudy Gay,PF,10087200,43.741679982190654,8.608734890111991,35.132945092078664,13.96011063261404,7.32905808212237,47.34804189561595,54.677099977738315,21.172834459464625,6.2820497846763175,3.9553646792406445,13.262105100983337,861.6800000000001,118.84074381645905
Rudy Gobert,C,23491573,62.56309450269195,0,62.56309450269195,43.63644406490279,40.61343739775591,96.21047305876158,136.8239104565175,21.16104667002816,8.6747147839867,24.57835855462898,17.086559423004104,762.6800000000001,160.35644778405623
Russell Westbrook,PG,35665000,33.45962132943672,6.320150695560269,27.13947063387645,15.720710973830586,5.78904559509302,37.07113601261402,42.860181607707034,41.63863987663236,7.541692426634943,1.7526468315419235,17.260915765185608,1887.44,92.50214666924543
Ryan Arcidiacono,PG,1349383,37.57501303408522,16.275807784817662,21.29920524926756,17.88329497344163,5.425269261605887,38.5796925269752,44.004961788581085,54.05175671748088,13.060833407569728,0.8037435943119833,12.658961610413737,498.88,112.23864852950875
Serge Ibaka,C,21666667,50.95161040040533,5.380665753491081,45.57094464691425,14.824283198393793,17.130282807032827,48.86522980211287,65.9955126091457,10.871141012155448,3.184475650025333,11.310379032848598,12.518283589754759,912.88,133.5295461788871
Seth Curry,SG,2795000,40.721037459778486,21.705081287523438,19.01595617225505,8.4515360765578,5.186169865160468,17.863473979997167,23.049643845157636,12.6773041148367,6.914893153547291,2.3049643845157637,11.716902287955131,521.88,121.15260957286402
Shabazz Napier,PG,1942422,31.15767358743067,14.0117348677203,17.145938719710365,21.201967234050453,3.318568784460071,15.117924462540323,18.436493247000396,26.364185343210565,7.558962231270161,2.949838919520063,12.168085543020261,543.72,91.64112984635138
Shai Gilgeous-Alexander,PG,3375360,38.589782421724294,5.771492385653779,32.818290036070515,17.65397670905862,6.450491489848342,19.804140539008067,26.25463202885641,30.554959688755304,10.863985667112997,5.092493281459218,15.956478948572215,885.8,103.54731261411482
Shaquille Harrison,PG,1325531,36.37145803596123,4.7441032220818995,31.627354813879332,16.20901934211316,6.523141930362612,37.35981287389496,43.88295480425757,27.476264494557668,17.592716115220377,5.930129027602375,11.86025805520475,507.12,97.37423703183651
Shelvin Mack,PG,2512601,33.48551700234089,9.449900503728104,24.035616498612786,11.915091939483261,3.6977871536327367,17.66720528957863,21.364992443211367,37.59416939526616,9.655333123374367,0.8217304785850525,13.558552896653367,487.96,94.40792761089378
Spencer Dinwiddie,PG,1656092,33.034018040254395,11.191853106534275,21.842164933720117,25.90372452883336,2.3466788771765414,12.635963184796761,14.982642061973303,28.069889646227093,3.6102751956562176,1.5343669581538926,13.719045743493627,1110.64,93.91915861284909
Stanley Johnson,SF,3940401,33.27419847255801,12.064329270752028,21.209869201805983,9.72929779899357,6.615922503315628,35.60922994431647,42.2251524476321,17.123564126228683,11.675157358792283,2.7242033837181996,15.761462434369584,515.16,95.16297335506742
Stephen Curry,PG,37457154,39.27000488706066,21.996173623448534,17.273831263612127,16.341790008381256,2.7961237656926103,20.132091112986796,22.928214878679405,22.431126209222942,5.7165196987493365,1.5534020920514502,11.930128066955138,1613.28,118.50778676833416
Steven Adams,C,24157304,70.75311883067155,0,70.75311883067155,21.47599864714771,57.5144895276353,54.278380142448654,111.79286967008396,18.239889261961068,17.210218093947134,11.179286967008395,19.857943954554386,681.48,179.86596147833586
Taj Gibson,PF,14000000,59.07157077054263,2.1374581528814764,56.93411261766115,26.038126589647078,33.422072935964906,55.57391197491839,88.9959849108833,16.322407712913094,10.298662009338024,7.578260723852508,14.184949560031617,515.88,151.92612927424497
Taurean Prince,SF,2526840,36.32391027279089,17.052828105165187,19.2710821676257,13.170883495859291,3.0500993358832043,24.539435565969416,27.58953490185262,16.35962371064628,7.3479665819004465,2.6341766991718583,13.864087890378201,723.04,106.60432519784413
Terrance Ferguson,SG,2118840,39.67340557136585,22.731789138188,16.94161643317785,7.934681114273169,7.076877750567962,23.160690820040603,30.237568570608563,15.440460546693735,8.578033637052075,3.43121345482083,10.079189523536188,467.44,119.81790980122487
Terrence Ross,SG,10500000,38.242072272612056,18.86029473444731,19.381777538164748,10.95113887806618,2.3466726167284673,21.989191556751933,24.335864173480402,11.733363083642336,6.257793644609246,2.520500217967613,7.822242055761557,1153.36,112.50525730401556
Terry Rozier,PG,3050389,34.81218499879982,16.056783003322398,18.755401995477424,9.84995932136584,4.3177903874480394,37.10601114213159,41.42380152957963,31.169049359390538,9.175304573327084,2.833549941762776,9.175304573327084,742.92,103.43202594981528
Thaddeus Young,PF,13764045,53.41304447869572,6.1491315314074075,47.26391294728831,10.489694965342048,23.149671647651417,39.90906935089906,63.058740998550476,24.59652612562963,14.830258399276689,4.340563433934641,14.830258399276689,831.4,141.24446974908693
Thomas Bryant,C,1378242,60.82127009605812,6.495475447151838,54.32579464890629,21.061087055916566,22.242082591762355,67.11991295390233,89.36199554566468,18.108598216302095,4.920814732690786,13.187783483611309,11.809955358457888,509.28,160.16542025507837
Tim Hardaway,SG,17325000,32.95129245660152,13.687459943511403,19.263832513090122,19.601794487003982,2.7881862847893597,15.96870326742997,18.756889552219327,13.433988463076005,4.562486647837134,0.6759239478277236,8.871501815238872,1186.44,94.88116042465907
TJ McConnell,PG,1600520,44.25912787623409,2.816489955760351,41.442637920473736,5.834157765503584,5.632979911520702,29.371966681500805,35.00494659302151,51.903886327583614,15.893050464647695,3.4200235177089975,18.307184712442282,498.28,116.89881261817406
TJ Warren,SF,11750000,43.36422398847791,11.242576589605385,32.121647398872526,14.746756305846024,4.526232133477492,20.879070809267144,25.405302942744637,9.344479243308372,7.446381897011359,4.234217157124106,7.592389385188052,686.56,118.54522358230275
Tobias Harris,PF,14800000,41.6349977985309,10.630212203880228,31.004785594650667,18.125874655334236,4.701824628639332,39.250014291250075,43.95183891988941,15.604606376208798,3.4752616820377673,2.521268279125439,10.289500274268683,1471.08,114.65503203322477
Tomas Satoransky,PG,3129187,40.35467665762182,10.049413642364968,30.305263015256855,20.56989354921579,12.875811229280114,30.933351367904667,43.80916259718478,62.65181317661909,12.875811229280114,2.041287146105384,18.842650579434313,638.4,114.42422565001773
Tony Parker,PG,5000000,36.9049673855638,2.2524158498231426,34.652551535740656,15.766910948761998,2.4256786075018457,11.955130279830525,14.380808887332371,35.865390839491575,3.6385179112527686,1.2128393037509229,12.994706825902746,578.56,96.41622591108437
Trae Young,PG,5363280,31.28568213984403,9.296316978696513,21.98936516114752,20.439978998031435,3.8138736322857487,14.123250794558164,17.937124426843912,38.91342940441553,4.290607836321468,0.8938766325669724,18.354266855375165,1682.16,88.81389338329815
Trevor Ariza,SF,15000000,34.104116041336816,16.82005723127156,17.284058810065257,15.080051310795191,5.800019734921228,37.23612669819428,43.03614643311551,29.23209946400299,10.556035917556635,2.4360082886669154,12.296041838033002,864.16,102.22661338489317
Trey Burke,PG,1795015,37.93913120708732,9.002505710156314,28.93662549693101,16.55818014546608,4.501252855078157,11.413891168233897,15.915144023312056,25.560685855622392,5.305048007770685,1.1253132137695392,7.877192496386775,623.56,104.07472597447244
Trey Lyles,PF,3364249,36.40144643199819,8.968472309332887,27.4329741226653,14.24404425599929,7.7375055217773925,35.522184440887116,43.25968996266451,15.299158645332572,5.275571946666404,4.04460515911091,11.957963079110515,570.04,100.17062886292354
Tyler Johnson,PG,19245370,34.811018971517974,14.43774980385538,20.373269167662592,15.239847015180679,5.454261037012032,22.298302474843307,27.752563511855342,26.629627415999924,8.662649882313229,4.331324941156614,12.352297054409602,624.88,101.35196185088593
Tyreke Evans,SG,12400000,31.59483146704166,9.46615573137046,22.128675735671205,14.137765053345491,4.056923884873054,20.653430686626457,24.71035457149951,20.407556511785664,7.130351070382943,2.21286757356712,14.506576315606678,815.4,88.5433838283442
Tyus Jones,PG,2444052,37.06318790526671,8.013662249787398,29.049525655479314,11.619810262191725,4.6078557936277535,22.237912743160027,26.84576853678778,65.51168889201197,16.22766605581948,1.0017077812234247,9.416053143500191,500.36,104.26209442555277
Victor Oladipo,SG,21000000,35.10418875107596,10.43257015092217,24.671618600153785,14.521009804661942,2.960594232018454,25.51750266644477,28.478096898463225,26.222406055020596,8.45884066290987,1.5507874548668092,11.560415572643487,711.04,98.62583389577526
Vince Carter,PF,2393887,38.22194500853581,23.98622059209135,14.23572441644446,9.165466405108077,6.045307628901072,31.78661753260886,37.831925161509936,16.96586334562559,8.580436634569264,5.265267934849321,9.360476328621015,514.04,117.59426423529534
Wayne Ellington,SG,8653076,36.55599690660508,27.416997679953813,9.13899922665127,7.748281953030425,2.781434547241691,18.47667234953409,21.258106896775782,14.304520528671555,10.728390396503666,1.1920433773892962,7.9469558492619745,504.56,115.77960539455015
Wayne Selden,SG,1544951,34.745010632007755,9.749875432451157,24.9951351995566,11.87712098134959,6.559007109103505,25.349676124373005,31.908683233476513,19.32248040249411,5.849925259470694,2.304516011306637,14.004366530248024,565.48,96.72687316040945
Wesley Matthews,SF-SG,19360228,33.748153057779184,18.14416831063397,15.603984747145214,15.966868113357894,3.87075590626858,16.692634845783253,20.56339075205183,19.3537795313429,6.531900591828229,2.0563390752051833,11.007462108451275,828.72,101.17641605407854
Will Barton,SG,11830358,35.286050499047214,12.77927234289818,22.506778156149032,10.8719182618686,6.103533059294652,31.852813153193967,37.95634621248862,23.65119060476678,3.433237345853242,4.196178978265074,12.397801526692263,525.56,101.15078329090156
Willie Cauley-Stein,C,4696874,54.64707743996415,0.13263853747564114,54.51443890248851,18.56939524658976,24.007575283091047,65.92135312539365,89.9289284084847,25.73187627027438,12.73329959766155,6.764565411257698,11.141637147953857,755.76,139.9142466549542
Yogi Ferrell,PG,3000000,37.54691506471884,13.25185237578312,24.29506268893572,14.7242804175368,3.1902607571329735,23.55884866805888,26.749109425191854,33.62044028670903,8.83456825052208,0.9816186945024533,9.816186945024533,408.48,107.62389542117171
Zach Collins,C,3628920,44.74284031884,9.469384194463494,35.273456124376516,22.25305285698921,25.804071929913018,50.89794004524128,76.70201197515429,16.8081569451727,5.918365121539684,15.624483920864764,18.228564574342226,423.44,122.31622677951717
Zach LaVine,SG,19500000,36.01948310086304,8.15535466434635,27.864128436516694,21.20392212730051,2.7184515547821166,17.26216737286644,19.980618927648557,19.233044750083476,4.077677332173175,1.7669935106083758,14.611677106953877,1475,98.21199891539234
